Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region
C_CND_000142,12-Jan-2022,Jasper,Male,1680000,Pars Auto Sales,Acura,RL,Overhead Camshaft,Manual,Black,"$18,000.",38701-8047,SUV,6655590,Greenville
C_CND_000143,12-Jan-2022,Jayden,Male,1340000,Pitre Buick-Pontiac-Gmc of Scottsdale,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,"$27,000.",99301-3882,Passenger,6691774,Pasco
C_CND_000144,12-Jan-2022,Jesse,Female,901000,Progressive Shippers Cooperative Association No,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Pale White,"$25,000.",53546-9427,SUV,7264601,Janesville
C_CND_000145,12-Jan-2022,Joel,Female,849500,Rabun Used Car Sales,Acura,RL,Overhead Camshaft,Manual,Pale White,"$26,500.",85257-3102,SUV,7583887,Scottsdale
C_CND_000146,12-Jan-2022,John,Male,13500,Race Car Help,Ford,Taurus,Overhead Camshaft,Manual,Black,"$69,000.",78758-7841,SUV,8687698,Austin
C_CND_000147,12-Jan-2022,Jonah,Female,1071500,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,"$14,150.",06457-3834,Sedan,7808972,Middletown
C_CND_000148,12-Jan-2022,Annabelle,Male,1740000,Progressive Shippers Cooperative Association No,Saab,05-09-2020,Overhead Camshaft,Manual,Pale White,"$28,000.",53546-9427,Hatchback,6099473,Janesville
C_CND_000149,12-Jan-2022,Aria,Male,13500,Rabun Used Car Sales,Honda,Civic,Overhead Camshaft,Manual,Black,"$43,000.",85257-3102,Hatchback,8406767,Scottsdale
C_CND_000150,12-Jan-2022,Ariana,Male,1700000,Race Car Help,BMW,528i,Overhead Camshaft,Manual,Pale White,"$25,000.",78758-7841,SUV,7946702,Austin
C_CND_000151,12-Jan-2022,Arianna,Male,1100000,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,Double Overhead Camshaft,Auto,Pale White,"$12,000.",06457-3834,Sedan,6420448,Middletown
C_CND_000152,12-Jan-2022,Ariel,Male,13500,Saab-Belle Dodge,Lexus,LS400,Double Overhead Camshaft,Auto,Black,"$39,000.",60504-7114,Sedan,7232005,Aurora
C_CND_000153,12-Jan-2022,Arielle,Male,2155000,Scrivener Performance Engineering,Cadillac,Eldorado,Double Overhead Camshaft,Auto,Black,"$60,500.",38701-8047,Passenger,7622532,Greenville
C_CND_000154,12-Jan-2022,Louane,Male,13500,Iceberg Rentals,Volkswagen,Jetta,Double Overhead Camshaft,Auto,Pale White,"$16,000.",53546-9427,Passenger,7398647,Janesville
C_CND_000155,12-Jan-2022,Nina,Male,13500,McKinney Dodge Chrysler Jeep,Pontiac,Bonneville,Double Overhead Camshaft,Auto,Pale White,"$19,000.",85257-3102,Hatchback,7387235,Scottsdale
C_CND_000156,12-Jan-2022,Laurine,Male,661000,Motor Vehicle Branch Office,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Black,"$44,000.",78758-7841,Hatchback,8931658,Austin
C_CND_000157,12-Jan-2022,Noah,Female,13500,Nebo Chevrolet,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,"$71,000.",06457-3834,Passenger,7887874,Middletown
C_CND_000158,12-Jan-2022,Arthur,Male,13500,New Castle Ford Lincoln Mercury,Ford,Mustang,Overhead Camshaft,Manual,Pale White,"$25,000.",60504-7114,Hatchback,8238020,Aurora
C_CND_000159,12-Jan-2022,Romain,Male,2750000,Pars Auto Sales,Mitsubishi,Diamante,Double Overhead Camshaft,Auto,Black,"$18,000.",38701-8047,Hatchback,6735346,Greenville
C_CND_000160,12-Jan-2022,Vivienne,Male,13500,Race Car Help,Ford,Expedition,Overhead Camshaft,Manual,Pale White,"$22,000.",78758-7841,SUV,6859342,Middletown
C_CND_000161,12-Jan-2022,Gurdeniz,Male,13500,Diehl Motor CO Inc,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,"$41,000.",06457-3834,Hardtop,7891679,Middletown
C_CND_000162,12-Jan-2022,Anais,Female,13500,Gartner Buick Hyundai Saab,Ford,Focus,Overhead Camshaft,Manual,Black,"$49,000.",38701-8047,Hardtop,8493769,Greenville
C_CND_000163,12-Jan-2022,Yael,Male,950000,Scrivener Performance Engineering,Volkswagen,Jetta,Double Overhead Camshaft,Auto,Pale White,"$19,000.",38701-8047,Passenger,8239781,Pasco
C_CND_000164,12-Jan-2022,Yasmine,Female,715000,Star Enterprises Inc,BMW,528i,Overhead Camshaft,Manual,Black,"$21,000.",99301-3882,SUV,6539980,Janesville
C_CND_000165,12-Jan-2022,Matheo,Female,13500,Rabun Used Car Sales,Subaru,Forester,Double Overhead Camshaft,Auto,Black,"$22,000.",85257-3102,Hardtop,6815074,Scottsdale
C_CND_000166,13-Jan-2022,Jaslene,Female,847000,Classic Chevy,Plymouth,Breeze,Overhead Camshaft,Manual,Pale White,"$16,000.",85257-3102,SUV,8431840,Scottsdale
C_CND_000167,13-Jan-2022,Jasmin,Female,13500,Clay Johnson Auto Sales,Volkswagen,Beetle,Double Overhead Camshaft,Auto,Pale White,"$45,000.",78758-7841,SUV,8808261,Austin
C_CND_000168,13-Jan-2022,Jasmine,Male,1176500,Diehl Motor CO Inc,Dodge,Intrepid,Overhead Camshaft,Manual,Black,"$11,650.",06457-3834,Sedan,8193979,Middletown
C_CND_000169,13-Jan-2022,Jayda,Male,955000,Enterprise Rent A Car,Hyundai,Elantra,Overhead Camshaft,Manual,Pale White,"$26,000.",60504-7114,Sedan,6422078,Aurora
C_CND_000170,13-Jan-2022,Jonathan,Male,800000,Saab-Belle Dodge,Saturn,SW,Overhead Camshaft,Manual,Black,"$36,000.",60504-7114,Passenger,7960177,Aurora
C_CND_000171,13-Jan-2022,Jordan,Male,13500,Scrivener Performance Engineering,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,"$82,000.",38701-8047,Passenger,6642461,Greenville
C_CND_000172,13-Jan-2022,Joseph,Female,13500,Star Enterprises Inc,Chevrolet,Camaro,Double Overhead Camshaft,Auto,Pale White,"$24,000.",99301-3882,Sedan,7781272,Pasco
C_CND_000173,13-Jan-2022,Allison,Male,626800,Nebo Chevrolet,Nissan,Pathfinder,Overhead Camshaft,Manual,Pale White,"$11,800.",06457-3834,Hardtop,6438030,Austin
C_CND_000174,13-Jan-2022,Ashley,Male,2115000,Star Enterprises Inc,Toyota,RAV4,Double Overhead Camshaft,Auto,Pale White,"$27,500.",99301-3882,Hatchback,7063414,Pasco
C_CND_000175,13-Jan-2022,Aubree,Male,2810000,Suburban Ford,Mercury,Villager,Double Overhead Camshaft,Auto,Pale White,"$36,000.",53546-9427,Passenger,7033838,Janesville
C_CND_000176,13-Jan-2022,Aubrey,Male,13500,Tri-State Mack Inc,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,"$20,000.",85257-3102,Passenger,8626515,Scottsdale
C_CND_000177,13-Jan-2022,Autumn,Male,13500,U-Haul CO,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,"$17,000.",78758-7841,Passenger,8692179,Austin
C_CND_000178,13-Jan-2022,Victor,Male,1589000,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Jetta,Double Overhead Camshaft,Auto,Pale White,"$16,900.",99301-3882,Passenger,8280131,Pasco
C_CND_000179,13-Jan-2022,Ludivine,Male,1385000,Progressive Shippers Cooperative Association No,Buick,Regal,Double Overhead Camshaft,Auto,Pale White,"$46,500.",53546-9427,Passenger,6775570,Janesville
C_CND_000180,13-Jan-2022,Anais,Male,2000000,Rabun Used Car Sales,Mercedes-B,C-Class,Double Overhead Camshaft,Auto,Black,"$14,000.",85257-3102,Hatchback,8957521,Scottsdale
C_CND_000181,13-Jan-2022,Luckas,Male,951000,Race Car Help,Toyota,Sienna,Overhead Camshaft,Manual,Black,"$16,000.",78758-7841,Passenger,6492064,Austin
C_CND_000182,13-Jan-2022,Victor,Male,1390000,Race Car Help,Volvo,S70,Overhead Camshaft,Manual,Black,"$22,000.",78758-7841,Hardtop,6729766,Austin
C_CND_000183,13-Jan-2022,Yitty,Male,2320000,U-Haul CO,Nissan,Altima,Double Overhead Camshaft,Auto,Pale White,"$20,000.",78758-7841,Hatchback,8827586,Middletown
C_CND_000184,13-Jan-2022,Yocheved,Female,2752000,Progressive Shippers Cooperative Association No,Toyota,Celica,Overhead Camshaft,Manual,Pale White,"$14,200.",53546-9427,SUV,8378577,Aurora
C_CND_000185,13-Jan-2022,Zissy,Male,655000,Rabun Used Car Sales,Saturn,LS,Double Overhead Camshaft,Auto,Pale White,"$51,000.",85257-3102,Sedan,6300537,Greenville
C_CND_000186,17-Jan-2022,Jayla,Male,890000,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,"$19,000.",38701-8047,Hatchback,7658357,Greenville
C_CND_000187,17-Jan-2022,Jaylah,Male,1330000,Hatfield Volkswagen,Lexus,GS400,Double Overhead Camshaft,Auto,Pale White,"$31,000.",99301-3882,Hatchback,7154079,Pasco
C_CND_000188,17-Jan-2022,Jayleen,Male,13500,Iceberg Rentals,Porsche,Carrera Cabrio,Double Overhead Camshaft,Auto,Pale White,"$32,000.",53546-9427,Passenger,7160297,Janesville
C_CND_000189,17-Jan-2022,Jaylene,Male,900000,McKinney Dodge Chrysler Jeep,Dodge,Ram Van,Double Overhead Camshaft,Auto,Pale White,"$31,000.",85257-3102,Hatchback,8063218,Scottsdale
C_CND_000190,17-Jan-2022,Judah,Male,570000,Tri-State Mack Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,"$14,000.",85257-3102,Sedan,8641482,Scottsdale
C_CND_000191,17-Jan-2022,Jude,Male,715000,U-Haul CO,Audi,A6,Overhead Camshaft,Manual,Black,"$25,000.",78758-7841,SUV,6554530,Austin
C_CND_000192,17-Jan-2022,Julian,Female,630000,Progressive Shippers Cooperative Association No,Oldsmobile,Cutlass,Double Overhead Camshaft,Auto,Pale White,"$46,000.",53546-9427,Sedan,6440545,Janesville
C_CND_000193,17-Jan-2022,Justin,Female,700500,Rabun Used Car Sales,Mercedes-B,S-Class,Double Overhead Camshaft,Auto,Black,"$39,500.",85257-3102,SUV,7293423,Scottsdale
C_CND_000194,17-Jan-2022,Ava,Male,2130000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,3000GT,Double Overhead Camshaft,Auto,Black,"$39,000.",06457-3834,Sedan,6687979,Middletown
C_CND_000195,17-Jan-2022,Avery,Male,13500,C & M Motors Inc,BMW,528i,Double Overhead Camshaft,Auto,Black,"$31,000.",60504-7114,SUV,8525846,Aurora
C_CND_000196,17-Jan-2022,Bella,Male,2950000,Capitol KIA,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,"$41,000.",38701-8047,Hatchback,6436923,Greenville
C_CND_000197,17-Jan-2022,Blessing,Male,2150000,Chrysler of Tri-Cities,Chrysler,300M,Double Overhead Camshaft,Auto,Pale White,"$22,000.",99301-3882,SUV,7273916,Pasco
C_CND_000198,17-Jan-2022,Angele,Female,1700000,Ryder Truck Rental and Leasing,Ford,Mustang,Overhead Camshaft,Manual,Black,"$22,000.",06457-3834,Hatchback,8283096,Middletown
C_CND_000199,17-Jan-2022,Mathis,Male,13500,Saab-Belle Dodge,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$41,000.",60504-7114,SUV,6784925,Aurora
C_CND_000200,17-Jan-2022,Evann,Male,1540000,Scrivener Performance Engineering,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,"$21,000.",38701-8047,Passenger,7826082,Greenville
C_CND_000201,17-Jan-2022,Gael,Male,1300000,Star Enterprises Inc,Mercedes-B,SLK,Overhead Camshaft,Manual,Black,"$26,000.",99301-3882,Passenger,6471180,Pasco
C_CND_000202,17-Jan-2022,Zoe,Male,960000,Race Car Help,Mercedes-B,E-Class,Double Overhead Camshaft,Auto,Pale White,"$31,000.",78758-7841,Sedan,8928940,Pasco
C_CND_000203,17-Jan-2022,Zoey,Male,13500,Ryder Truck Rental and Leasing,Pontiac,Grand Am,Double Overhead Camshaft,Auto,Pale White,"$19,000.",06457-3834,SUV,7428074,Janesville
C_CND_000204,17-Jan-2022,Aarav,Male,1810000,Saab-Belle Dodge,Saturn,LW,Overhead Camshaft,Manual,Pale White,"$13,000.",60504-7114,Hatchback,8948624,Scottsdale
C_CND_000205,17-Jan-2022,Mathis,Male,1130000,Ryder Truck Rental and Leasing,Saturn,SC,Double Overhead Camshaft,Auto,Black,"$33,000.",06457-3834,Hardtop,7941618,Middletown
C_CND_000206,19-Jan-2022,Jaylin,Male,1090000,Motor Vehicle Branch Office,Mercury,Sable,Overhead Camshaft,Manual,Pale White,"$61,000.",78758-7841,Sedan,7356041,Austin
C_CND_000207,19-Jan-2022,Jaylyn,Male,500000,Nebo Chevrolet,Toyota,Land Cruiser,Double Overhead Camshaft,Auto,Black,"$21,000.",06457-3834,SUV,8854864,Middletown
C_CND_000208,19-Jan-2022,Kacper,Female,1700000,Race Car Help,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,"$16,000.",78758-7841,Sedan,6668924,Austin
C_CND_000209,19-Jan-2022,Kai,Male,860000,Ryder Truck Rental and Leasing,Oldsmobile,Bravada,Double Overhead Camshaft,Auto,Pale White,"$15,000.",06457-3834,Hatchback,7296907,Middletown
C_CND_000210,19-Jan-2022,Brianna,Male,13500,Chrysler Plymouth,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,"$27,000.",53546-9427,Hatchback,7555872,Janesville
C_CND_000211,19-Jan-2022,Brielle,Male,2035000,Classic Chevy,Volkswagen,Passat,Double Overhead Camshaft,Auto,Pale White,"$13,500.",85257-3102,Hatchback,6327935,Scottsdale
C_CND_000212,19-Jan-2022,Hugo,Male,1372500,Suburban Ford,Nissan,Xterra,Double Overhead Camshaft,Auto,Black,"$9,250.",53546-9427,Passenger,6171876,Janesville
C_CND_000213,19-Jan-2022,Kassandra,Male,1800000,Tri-State Mack Inc,Ford,Mustang,Double Overhead Camshaft,Auto,Pale White,"$31,000.",85257-3102,Hatchback,8997806,Scottsdale
C_CND_000214,19-Jan-2022,Abdul,Male,1250000,Star Enterprises Inc,Volkswagen,Passat,Double Overhead Camshaft,Auto,Pale White,"$32,000.",99301-3882,Hatchback,7104776,Middletown
C_CND_000215,19-Jan-2022,Abdullah,Male,1175000,Suburban Ford,Volvo,S40,Double Overhead Camshaft,Auto,Pale White,"$29,500.",53546-9427,Sedan,8210697,Aurora
C_CND_000216,21-Jan-2022,Jazlyn,Male,1100000,New Castle Ford Lincoln Mercury,Mercury,Villager,Overhead Camshaft,Manual,Pale White,"$14,000.",60504-7114,Passenger,8717945,Aurora
C_CND_000217,21-Jan-2022,Jazmin,Male,1315000,Pars Auto Sales,Nissan,Frontier,Double Overhead Camshaft,Auto,Pale White,"$18,501.",38701-8047,Hatchback,6719698,Greenville
C_CND_000218,21-Jan-2022,Jazmine,Female,480000,Pitre Buick-Pontiac-Gmc of Scottsdale,Acura,RL,Overhead Camshaft,Manual,Pale White,"$17,001.",99301-3882,SUV,8884589,Pasco
C_CND_000219,21-Jan-2022,Jennifer,Female,423500,Progressive Shippers Cooperative Association No,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,"$12,500.",53546-9427,SUV,7091817,Janesville
C_CND_000220,21-Jan-2022,Jessica,Female,13500,Rabun Used Car Sales,BMW,528i,Overhead Camshaft,Manual,Black,"$21,000.",85257-3102,SUV,6053967,Scottsdale
C_CND_000221,21-Jan-2022,Kenneth,Male,13500,Saab-Belle Dodge,BMW,528i,Double Overhead Camshaft,Auto,Pale White,"$62,000.",60504-7114,SUV,7755205,Aurora
C_CND_000222,21-Jan-2022,Kevin,Male,653000,Scrivener Performance Engineering,Ford,Crown Victoria,Double Overhead Camshaft,Auto,Black,"$11,000.",38701-8047,Passenger,6075959,Greenville
C_CND_000223,21-Jan-2022,Kieran,Male,13500,Star Enterprises Inc,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,"$20,000.",99301-3882,Hatchback,6579013,Pasco
C_CND_000224,21-Jan-2022,Kyle,Male,2862000,Suburban Ford,Honda,Accord,Double Overhead Camshaft,Auto,Pale White,"$21,200.",53546-9427,Sedan,6175694,Janesville
C_CND_000225,21-Jan-2022,Landon,Male,2180000,Tri-State Mack Inc,Toyota,Camry,Overhead Camshaft,Manual,Black,"$29,000.",85257-3102,Hatchback,7778542,Scottsdale
C_CND_000226,21-Jan-2022,Brooke,Male,13500,Clay Johnson Auto Sales,Cadillac,Eldorado,Double Overhead Camshaft,Auto,Pale White,"$17,000.",78758-7841,Passenger,8652954,Austin
C_CND_000227,21-Jan-2022,Brooklyn,Male,1500000,Diehl Motor CO Inc,Lexus,ES300,Double Overhead Camshaft,Auto,Pale White,"$27,000.",06457-3834,Hatchback,8165932,Middletown
C_CND_000228,21-Jan-2022,Cali,Male,1190000,Enterprise Rent A Car,Volvo,S40,Overhead Camshaft,Manual,Black,"$36,000.",60504-7114,Sedan,8439749,Aurora
C_CND_000229,21-Jan-2022,Chanel,Female,920000,Gartner Buick Hyundai Saab,Lincoln,Navigator,Double Overhead Camshaft,Auto,Black,"$19,000.",38701-8047,Sedan,6548543,Greenville
C_CND_000230,21-Jan-2022,Charlotte,Male,320000,Hatfield Volkswagen,Nissan,Frontier,Double Overhead Camshaft,Auto,Pale White,"$18,000.",99301-3882,Hatchback,7638367,Pasco
C_CND_000231,21-Jan-2022,Oliver,Male,690000,Chrysler Plymouth,Chevrolet,Prizm,Double Overhead Camshaft,Auto,Pale White,"$15,000.",53546-9427,Hardtop,6042502,Janesville
C_CND_000232,21-Jan-2022,Owen,Male,13500,Diehl Motor CO Inc,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,"$24,000.",06457-3834,Hardtop,7856638,Middletown
C_CND_000233,21-Jan-2022,Tomy,Male,905000,Rabun Used Car Sales,Nissan,Sentra,Double Overhead Camshaft,Auto,Black,"$16,000.",85257-3102,Passenger,7774440,Scottsdale
C_CND_000234,21-Jan-2022,Timothe,Male,13500,Race Car Help,Ford,Crown Victoria,Double Overhead Camshaft,Auto,Pale White,"$29,000.",78758-7841,Passenger,6944597,Austin
C_CND_000235,21-Jan-2022,Leo,Female,1180000,Ryder Truck Rental and Leasing,Pontiac,Bonneville,Double Overhead Camshaft,Auto,Pale White,"$19,000.",06457-3834,Hatchback,8669480,Middletown
C_CND_000236,21-Jan-2022,Adam,Male,800000,Tri-State Mack Inc,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,"$22,000.",85257-3102,SUV,6063129,Greenville
C_CND_000237,21-Jan-2022,Aditya,Male,1225000,U-Haul CO,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$23,500.",78758-7841,SUV,6972050,Pasco
C_CND_000238,21-Jan-2022,Adrian,Female,1200000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Galant,Double Overhead Camshaft,Auto,Pale White,"$36,000.",06457-3834,Passenger,8725531,Janesville
C_CND_000239,21-Jan-2022,Ahmed,Male,13500,C & M Motors Inc,Pontiac,Bonneville,Double Overhead Camshaft,Auto,Pale White,"$19,000.",60504-7114,Hatchback,7853364,Scottsdale
C_CND_000240,21-Jan-2022,Mathis,Male,1350000,Star Enterprises Inc,Toyota,Tacoma,Double Overhead Camshaft,Auto,Pale White,"$53,000.",99301-3882,Hardtop,6090926,Pasco
C_CND_000241,23-Jan-2022,Jimena,Male,426000,Race Car Help,Cadillac,Escalade,Double Overhead Camshaft,Auto,Black,"$28,000.",78758-7841,Sedan,6059431,Austin
C_CND_000242,23-Jan-2022,Jocelyn,Male,1447500,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,Double Overhead Camshaft,Auto,Black,"$60,750.",06457-3834,Sedan,7474014,Middletown
C_CND_000243,23-Jan-2022,Alana,Male,770000,Suburban Ford,Chevrolet,Prizm,Double Overhead Camshaft,Auto,Pale White,"$42,000.",53546-9427,Hardtop,6410028,Janesville
C_CND_000244,23-Jan-2022,Leo,Male,1610000,Buddy Storbeck's Diesel Service Inc,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,"$31,000.",06457-3834,Passenger,6249100,Middletown
C_CND_000245,23-Jan-2022,Chelsea,Female,1540000,Iceberg Rentals,Ford,Contour,Double Overhead Camshaft,Auto,Pale White,"$62,000.",53546-9427,Sedan,7798861,Janesville
C_CND_000246,23-Jan-2022,Chloe,Male,1285000,McKinney Dodge Chrysler Jeep,Mercedes-B,S-Class,Double Overhead Camshaft,Auto,Black,"$39,500.",85257-3102,SUV,6712658,Scottsdale
C_CND_000247,23-Jan-2022,Pablo,Male,1400000,Enterprise Rent A Car,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,"$24,001.",60504-7114,Hardtop,7391292,Aurora
C_CND_000248,23-Jan-2022,Matthieu,Male,1200000,Scrivener Performance Engineering,Mercedes-B,C-Class,Double Overhead Camshaft,Auto,Pale White,"$15,000.",38701-8047,Hatchback,7186099,Greenville
C_CND_000249,23-Jan-2022,Aiden,Male,1720000,Chrysler of Tri-Cities,Nissan,Quest,Overhead Camshaft,Manual,Black,"$19,000.",99301-3882,SUV,7445427,Middletown
C_CND_000250,23-Jan-2022,Mary,Female,600000,U-Haul CO,Volkswagen,Golf,Double Overhead Camshaft,Auto,Pale White,"$35,000.",78758-7841,Hardtop,6723919,Austin
C_CND_000251,24-Jan-2022,Johanna,Male,457000,Saab-Belle Dodge,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,"$21,000.",60504-7114,SUV,7019166,Aurora
C_CND_000252,24-Jan-2022,Leon,Male,2450000,C & M Motors Inc,Nissan,Altima,Double Overhead Camshaft,Auto,Pale White,"$20,000.",60504-7114,Hatchback,8939266,Aurora
C_CND_000253,24-Jan-2022,Christina,Male,1975000,Motor Vehicle Branch Office,Ford,Ranger,Overhead Camshaft,Manual,Black,"$18,500.",78758-7841,Hatchback,6711152,Austin
C_CND_000254,24-Jan-2022,Gwendoline,Female,860000,Star Enterprises Inc,Chevrolet,Corvette,Double Overhead Camshaft,Auto,Pale White,"$45,000.",99301-3882,SUV,6628315,Pasco
C_CND_000255,24-Jan-2022,Alex,Male,944000,Classic Chevy,Oldsmobile,Silhouette,Double Overhead Camshaft,Auto,Pale White,"$12,000.",85257-3102,Sedan,8350736,Greenville
C_CND_000256,26-Jan-2022,Joselyn,Male,1135000,Scrivener Performance Engineering,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,"$21,500.",38701-8047,SUV,7134389,Greenville
C_CND_000257,26-Jan-2022,Leonardo,Female,2210000,Capitol KIA,Volvo,S40,Overhead Camshaft,Manual,Pale White,"$17,000.",38701-8047,Sedan,8387204,Greenville
C_CND_000258,26-Jan-2022,Dakota,Male,316000,Nebo Chevrolet,Chevrolet,Corvette,Double Overhead Camshaft,Auto,Pale White,"$46,000.",06457-3834,SUV,8530223,Middletown
C_CND_000259,26-Jan-2022,Malik,Male,1151000,Suburban Ford,Toyota,Corolla,Double Overhead Camshaft,Auto,Pale White,"$41,100.",53546-9427,Passenger,7658291,Janesville
C_CND_000260,26-Jan-2022,Alexander,Male,1385000,Clay Johnson Auto Sales,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,"$22,500.",78758-7841,Hatchback,7810244,Pasco
C_CND_000261,27-Jan-2022,Julia,Female,700000,Star Enterprises Inc,Mercury,Grand Marquis,Double Overhead Camshaft,Auto,Black,"$9,000.",99301-3882,SUV,8364023,Pasco
C_CND_000262,27-Jan-2022,Juliana,Male,1542000,Suburban Ford,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,"$20,200.",53546-9427,SUV,7546455,Janesville
C_CND_000263,27-Jan-2022,Julianna,Female,962000,Tri-State Mack Inc,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,"$59,000.",85257-3102,Sedan,6194175,Scottsdale
C_CND_000264,27-Jan-2022,Juliet,Male,1290000,U-Haul CO,Volvo,S70,Overhead Camshaft,Manual,Black,"$22,000.",78758-7841,SUV,7025992,Austin
C_CND_000265,27-Jan-2022,Lev,Male,2250000,Chrysler of Tri-Cities,Subaru,Outback,Double Overhead Camshaft,Auto,Pale White,"$57,000.",99301-3882,SUV,8108037,Pasco
C_CND_000266,27-Jan-2022,Levi,Female,2155000,Chrysler Plymouth,Chevrolet,Corvette,Double Overhead Camshaft,Auto,Pale White,"$25,500.",53546-9427,SUV,8672450,Janesville
C_CND_000267,27-Jan-2022,Liam,Male,13500,Classic Chevy,Acura,RL,Overhead Camshaft,Manual,Black,"$18,000.",85257-3102,SUV,7085492,Scottsdale
C_CND_000268,27-Jan-2022,Lipa,Female,13500,Clay Johnson Auto Sales,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,"$27,000.",78758-7841,Passenger,8594191,Austin
C_CND_000269,27-Jan-2022,Danielle,Female,807000,New Castle Ford Lincoln Mercury,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,"$22,000.",60504-7114,Hatchback,8541398,Aurora
